email,lead_id,lead_captured_date,lead_type,contact_type,business_type
marina.fernandes@email.com.br,00Q4P000010Nx9LUAS,2020-03-24 14:12:41,Direto,Comprador,Cliente Direto
tomás.azevedo@email.com.br,00Q4P000010Nxt9UAC,2020-03-24 21:30:51,Direto,Comprador,Cliente Direto
eduarda.barbosa@email.com.br,00Q4P000010NyN4UAK,2020-03-25 14:25:56,Direto,Comprador,Cliente Direto
nicole.barbosa@email.com.br,00Q4P000010O2LXUA0,2020-03-26 17:33:22,Direto,Comprador,Cliente Direto
victor.ribeiro@email.com.br,00Q4P000010O2vBUAS,2020-03-27 10:50:17,Direto,Comprador,Cliente Direto
bruno.carvalho@email.com.br,00Q4P000010O4wlUAC,2020-03-28 0:15:17,Direto,Comprador,Cliente Direto
letícia.castro@email.com.br,00Q4P000010O5BWUA0,2020-03-28 12:45:20,Direto,Comprador,Cliente Direto
isabelle.pereira@email.com.br,00Q4P000010O5YQUA0,2020-03-28 22:51:11,Direto,Comprador,Cliente Direto
martim.dias@email.com.br,00Q4P000010O5YfUAK,2020-03-28 23:07:31,Direto,Comprador,Cliente Direto
manuela.sousa@email.com.br,00Q4P000010O957UAC,2020-03-31 16:11:11,Direto,Comprador,Cliente Direto
amanda.dias@email.com.br,00Q4P000010OAIGUA4,2020-04-01 13:24:05,Direto,Comprador,Cliente Direto
daniel.costa@email.com.br,00Q4P000010OAXaUAO,2020-04-01 15:40:19,Direto,Comprador,Cliente Direto
luiz.rodrigues@email.com.br,00Q4P000010OCf3UAG,2020-04-03 11:06:01,Direto,Comprador,Cliente Direto
bruna.pereira@email.com.br,00Q4P000010OEAbUAO,2020-04-03 17:48:46,Direto,Comprador,Cliente Direto
julieta.oliveira@email.com.br,00Q4P000010OJCoUAO,2020-04-04 12:07:14,Direto,Comprador,Cliente Direto
kaua.araujo@email.com.br,00Q4P000010ONL4UAO,2020-04-05 11:10:40,Direto,Comprador,Cliente Direto
carla.azevedo@email.com.br,00Q4P000010OPw0UAG,2020-04-05 19:25:39,Direto,Comprador,Cliente Direto
enzo.fernandes@email.com.br,00Q4P000010OR5wUAG,2020-04-06 18:36:11,Direto,Comprador,Cliente Direto
ana.azevedo@email.com.br,00Q4P000010ORRsUAO,2020-04-06 20:12:30,Direto,Comprador,Cliente Direto
mariana.barros@email.com.br,00Q4P000010ORVaUAO,2020-04-06 20:14:54,Direto,Comprador,Cliente Direto
mateus.pinto@email.com.br,00Q4P000010OS33UAG,2020-04-07 8:34:18,Direto,Comprador,Cliente Direto
alice.alves@email.com.br,00Q4P000010OUMIUA4,2020-04-08 14:22:37,Direto,Comprador,Cliente Direto
leonor.costa@email.com.br,00Q4P000010OVBuUAO,2020-04-08 23:49:57,Direto,Comprador,Cliente Direto
tiago.lima@email.com.br,00Q4P000010OehfUAC,2020-04-14 10:37:24,Direto,Comprador,Cliente Direto
eduarda.alves@email.com.br,00Q4P000010OelXUAS,2020-04-14 10:58:09,Direto,Comprador,Cliente Direto
ágatha.rocha@email.com.br,00Q4P000010OfSMUA0,2020-04-14 14:25:21,Direto,Comprador,Cliente Direto
fernanda.almeida@email.com.br,00Q4P000010OoZTUA0,2020-04-17 12:49:37,Direto,Comprador,Cliente Direto
renan.araujo@email.com.br,00Q4P000010OwHqUAK,2020-04-21 6:26:10,Direto,Comprador,Cliente Direto
melissa.cardoso@email.com.br,00Q4P000010OxFaUAK,2020-04-21 14:56:26,Direto,Comprador,Cliente Direto
erick.melo@email.com.br,00Q4P000010Oz5qUAC,2020-04-22 11:41:36,Indireto,Corretor,Imobiliária Pequena
erick.melo@email.com.br,00Q4P000010Oz5qUAC,2020-04-22 11:41:36,Indireto,Corretor,Imobiliária Pequena
pedro.sousa@email.com.br,00Q4P000010P1BYUA0,2020-04-22 19:56:53,Direto,Comprador,Cliente Direto
julieta.dias@email.com.br,00Q4P000010P3rjUAC,2020-04-23 15:36:20,Indireto,Corretor,Imobiliária Pequena
emilly.oliveira@email.com.br,00Q4P000010P5z5UAC,2020-04-24 11:58:45,Direto,Comprador,Cliente Direto
lara.cavalcanti@email.com.br,00Q4P000010PBEkUAO,2020-04-27 9:09:24,Indireto,Corretor,Imobiliária Grande
julia.pereira@email.com.br,10753,2019-10-01 12:05:19,Direto,Comprador,Permuta Direto
maria.araujo@email.com.br,1126,2019-01-09 14:26:29,Direto,Comprador,Cliente Direto
beatriz.araujo@email.com.br,11354,2019-10-08 15:21:38,Indireto,Corretor,MGM
gabrielly.azevedo@email.com.br,11551,2019-10-10 10:42:21,Indireto,Corretor,Imobiliária Grande
thiago.martins@email.com.br,12103,2019-10-15 9:26:09,Direto,Comprador,Permuta Direto
carla.melo@email.com.br,12746,2019-10-22 11:37:14,Direto,Comprador,Cliente Direto
alice.cavalcanti@email.com.br,12845,2019-10-23 10:11:35,Direto,Comprador,Cliente Direto
sarah.rodrigues@email.com.br,12973,2019-10-23 19:01:44,Direto,Comprador,Cliente Direto
vitória.ribeiro@email.com.br,13607,2019-10-30 8:38:36,Direto,Comprador,Cliente Direto
tânia.sousa@email.com.br,13899,2019-11-01 0:45:00,Direto,Comprador,B2B
leonor.carvalho@email.com.br,14138,2019-11-03 10:43:56,Indireto,Corretor,MGM
paulo.ferreira@email.com.br,14296,2019-11-04 15:52:26,Direto,Comprador,Cliente Direto
murilo.rodrigues@email.com.br,14544,2019-11-06 14:16:26,Direto,Comprador,Cliente Direto
leila.ribeiro@email.com.br,1478,2019-02-22 9:59:13,Direto,Comprador,Cliente Direto
alice.ferreira@email.com.br,14825,2019-11-08 22:23:12,Direto,Comprador,Cliente Direto
rodrigo.almeida@email.com.br,15009,2019-11-10 21:03:39,Direto,Comprador,Cliente Direto
carlos.araujo@email.com.br,15102,2019-11-11 14:36:35,Direto,Comprador,Cliente Direto
beatrice.ribeiro@email.com.br,15517,2019-11-13 20:32:19,Direto,Comprador,Cliente Direto
carla.barros@email.com.br,15662,2019-11-14 23:09:32,Direto,Comprador,Cliente Direto
carla.alves@email.com.br,15723,2019-11-15 15:42:55,Direto,Comprador,Cliente Direto
gabrielly.barros@email.com.br,15782,2019-11-16 5:55:42,Direto,Comprador,Cliente Direto
lucas.sousa@email.com.br,15948,2019-11-17 20:22:37,Direto,Comprador,Cliente Direto
miguel.almeida@email.com.br,16456,2019-11-20 9:17:23,Direto,Comprador,Cliente Direto
julieta.souza@email.com.br,1672,2019-03-16 10:34:54,Direto,Comprador,Cliente Direto
giovana.martins@email.com.br,17210,2019-11-25 19:34:42,Direto,Comprador,Cliente Direto
gabrielly.ferreira@email.com.br,17261,2019-11-25 22:48:35,Direto,Comprador,Cliente Direto
paulo.costa@email.com.br,17405,2019-11-26 17:45:50,Direto,Comprador,Cliente Direto
evelyn.cunha@email.com.br,17648,2019-11-27 18:42:36,Direto,Comprador,Cliente Direto
clara.pereira@email.com.br,17670,2019-11-27 20:19:05,Direto,Comprador,Cliente Direto
sarah.azevedo@email.com.br,17895,2019-11-29 0:26:30,Direto,Comprador,Cliente Direto
gabriela.martins@email.com.br,18036,2019-11-30 11:22:08,Direto,Comprador,Cliente Direto
bruna.barros@email.com.br,18406,2019-12-03 10:25:33,Direto,Comprador,Cliente Direto
leonardo.pereira@email.com.br,18482,2019-12-03 16:47:59,Direto,Comprador,Cliente Direto
julieta.lima@email.com.br,18689,2019-12-04 22:12:06,Direto,Comprador,Cliente Direto
beatriz.gomes@email.com.br,18932,2019-12-06 7:20:26,Direto,Comprador,Cliente Direto
leonor.rocha@email.com.br,19026,2019-12-06 15:23:57,Direto,Comprador,Cliente Direto
manuela.cavalcanti@email.com.br,19234,2019-12-07 15:36:24,Direto,Comprador,Cliente Direto
gabriela.oliveira@email.com.br,19789,2019-12-10 15:22:38,Direto,Comprador,Cliente Direto
bruna.ferreira@email.com.br,20163,2019-12-11 16:33:11,Indireto,Corretor,Permuta Imobiliária
raissa.gomes@email.com.br,2082,2019-04-14 11:53:08,Direto,Comprador,Cliente Direto
davi.souza@email.com.br,21033,2019-12-15 19:14:06,Direto,Comprador,Cliente Direto
alice.ferreira@email.com.br,2225,2019-04-25 13:17:39,Direto,Comprador,Cliente Direto
vinicius.fernandes@email.com.br,277,2018-09-25 11:57:29,Indireto,Corretor,Corretor Autônomo
miguel.carvalho@email.com.br,4581,2019-06-04 14:38:59,Indireto,Corretor,Corretor Autônomo
bianca.castro@email.com.br,5175,2019-06-17 20:34:23,Direto,Comprador,Cliente Direto
felipe.silva@email.com.br,526,2018-11-14 20:26:16,Direto,Comprador,Cliente Direto
julia.barbosa@email.com.br,5375,2019-06-23 20:54:58,Direto,Comprador,Permuta Direto
vitoria.ferreira@email.com.br,5674,2019-07-02 9:25:42,Direto,Comprador,Cliente Direto
isabelle.azevedo@email.com.br,5680,2019-07-02 10:17:52,Direto,Comprador,Cliente Direto
sophia.carvalho@email.com.br,5698,2019-07-02 13:54:24,Direto,Comprador,Cliente Direto
mariana.costa@email.com.br,6018,2019-07-08 12:22:22,Direto,Comprador,Cliente Direto
luan.martins@email.com.br,623,2018-11-29 10:59:12,Direto,Comprador,Cliente Direto
isabelle.barbosa@email.com.br,6383,2019-07-15 8:30:59,Direto,Comprador,Cliente Direto
maria.costa@email.com.br,6462,2019-07-15 20:02:57,Direto,Comprador,Cliente Direto
rafael.gomes@email.com.br,6511,2019-07-16 12:40:36,Indireto,Corretor,Permuta Imobiliária
maria.martins@email.com.br,6646,2019-07-17 21:30:25,Direto,Comprador,Permuta Direto
alice.pinto@email.com.br,7763,2019-08-15 19:50:04,Indireto,Corretor,Corretor Autônomo
matilde.sousa@email.com.br,794,2018-12-13 21:50:05,Direto,Comprador,Cliente Direto
bruna.ferreira@email.com.br,8252,2019-08-27 15:00:52,Indireto,Corretor,Imobiliária Grande
anna.cunha@email.com.br,8655,2019-09-03 21:00:34,Direto,Comprador,Permuta Direto
isabelle.fernandes@email.com.br,8905,2019-09-06 12:19:22,Indireto,Corretor,Corretor Autônomo
andré.souza@email.com.br,9029,2019-09-09 14:39:23,Indireto,Corretor,Permuta Imobiliária
sofia.barros@email.com.br,952,2018-12-26 14:25:13,Direto,Comprador,Cliente Direto
isabela.castro@email.com.br,9641,2019-09-18 13:33:14,Indireto,Corretor,Permuta Imobiliária
alice.azevedo@email.com.br,9711,2019-09-18 19:09:07,Direto,Comprador,Cliente Direto
daniel.almeida@email.com.br,00Q4P00000wksAvUAI,2019-12-18 18:43:40,Direto,Comprador,Cliente Direto
nicolas.gomes@email.com.br,00Q4P00000wksDpUAI,2019-12-18 19:18:52,Direto,Comprador,Cliente Direto
sarah.lima@email.com.br,00Q4P00000wksGPUAY,2019-12-18 20:05:07,Direto,Comprador,Cliente Direto
cauã.correia@email.com.br,00Q4P00000wkuEVUAY,2019-12-20 0:37:22,Direto,Comprador,Cliente Direto
brenda.santos@email.com.br,00Q4P00000wkuzgUAA,2019-12-20 18:10:59,Direto,Comprador,Cliente Direto
cauã.cavalcanti@email.com.br,00Q4P00000wkw5LUAQ,2019-12-23 15:58:07,Direto,Comprador,Cliente Direto
evelyn.alves@email.com.br,00Q4P00000wl6rcUAA,2020-01-07 18:08:09,Direto,Comprador,Cliente Direto
vinicius.fernandes@email.com.br,00Q4P00000wlGItUAM,2020-01-08 19:42:08,Direto,Comprador,Cliente Direto
lavinia.ferreira@email.com.br,00Q4P00000wlGdhUAE,2020-01-09 9:47:01,Direto,Comprador,Cliente Direto
lara.alves@email.com.br,00Q4P00000wlHPzUAM,2020-01-09 16:17:57,Indireto,Corretor,Imobiliária Pequena
miguel.cunha@email.com.br,00Q4P00000wlHosUAE,2020-01-09 20:31:09,Direto,Comprador,Cliente Direto
letícia.fernandes@email.com.br,00Q4P00000wlP8ZUAU,2020-01-11 20:05:58,Direto,Comprador,Cliente Direto
carlos.dias@email.com.br,00Q4P00000wlPAVUA2,2020-01-11 21:38:23,Direto,Comprador,Cliente Direto
tânia.correia@email.com.br,00Q4P00000wlPULUA2,2020-01-12 15:30:43,Direto,Comprador,Cliente Direto
marina.azevedo@email.com.br,00Q4P00000wlRZAUA2,2020-01-14 11:13:53,Direto,Comprador,Cliente Direto
raissa.sousa@email.com.br,00Q4P00000wlRjZUAU,2020-01-14 13:03:57,Indireto,Corretor,Corretor Autônomo
matheus.castro@email.com.br,00Q4P00000wlSMzUAM,2020-01-14 20:00:08,Direto,Comprador,Cliente Direto
joao.silva@email.com.br,00Q4P00000wlSYWUA2,2020-01-14 22:48:17,Direto,Comprador,Cliente Direto
enzo.fernandes@email.com.br,00Q4P00000wlVLcUAM,2020-01-16 14:04:57,Direto,Comprador,Cliente Direto
samuel.goncalves@email.com.br,00Q4P00000wlZYFUA2,2020-01-18 2:53:27,Direto,Comprador,Cliente Direto
otávio.martins@email.com.br,00Q4P00000wle08UAA,2020-01-20 17:38:18,Indireto,Corretor,Corretor Autônomo
raissa.santos@email.com.br,00Q4P00000wlgfiUAA,2020-01-21 11:51:06,Indireto,Corretor,Corretor Autônomo
carolina.goncalves@email.com.br,00Q4P00000wlgnwUAA,2020-01-21 12:22:31,Direto,Comprador,Cliente Direto
anna.dias@email.com.br,00Q4P00000wlh2hUAA,2020-01-21 14:03:23,Direto,Comprador,Cliente Direto
gabriela.goncalves@email.com.br,00Q4P00000wliVTUAY,2020-01-22 11:13:18,Indireto,Corretor,Corretor Autônomo
eduarda.sousa@email.com.br,00Q4P00000wlmMcUAI,2020-01-23 17:27:26,Indireto,Corretor,Corretor Autônomo
fernanda.rocha@email.com.br,00Q4P00000wlmmLUAQ,2020-01-23 22:56:48,Direto,Comprador,Cliente Direto
isabela.carvalho@email.com.br,00Q4P00000wlv6xUAA,2020-01-28 16:42:34,Direto,Comprador,Cliente Direto
clara.santos@email.com.br,00Q4P00000wlvvWUAQ,2020-01-28 21:13:40,Direto,Comprador,Cliente Direto
rafael.barbosa@email.com.br,00Q4P00000wlxM4UAI,2020-01-29 16:58:58,Direto,Comprador,Cliente Direto
pedro.oliveira@email.com.br,00Q4P000010MM5pUAG,2020-01-30 0:57:53,Direto,Comprador,Cliente Direto
fernanda.gomes@email.com.br,00Q4P000010MMIFUA4,2020-01-30 9:44:28,Direto,Comprador,Cliente Direto
larissa.gomes@email.com.br,00Q4P000010MNwaUAG,2020-01-31 9:29:25,Direto,Comprador,Cliente Direto
joao.rocha@email.com.br,00Q4P000010MQBaUAO,2020-01-31 20:41:30,Direto,Comprador,Cliente Direto
vitoria.barros@email.com.br,00Q4P000010MQnyUAG,2020-02-01 16:23:01,Direto,Comprador,Cliente Direto
júlia.fernandes@email.com.br,00Q4P000010MQvxUAG,2020-02-01 19:55:15,Direto,Comprador,Cliente Direto
nicolas.carvalho@email.com.br,00Q4P000010MSGIUA4,2020-02-02 22:33:44,Direto,Comprador,Cliente Direto
giovanna.cunha@email.com.br,00Q4P000010MSJgUAO,2020-02-03 0:09:13,Indireto,Corretor,Corretor Autônomo
vitória.ferreira@email.com.br,00Q4P000010MTBqUAO,2020-02-03 14:39:22,Direto,Comprador,Cliente Direto
letícia.dias@email.com.br,00Q4P000010MUUpUAO,2020-02-04 10:45:13,Direto,Comprador,Cliente Direto
arthur.fernandes@email.com.br,00Q4P000010MVNMUA4,2020-02-04 16:55:34,Direto,Comprador,Cliente Direto
marcos.alves@email.com.br,00Q4P000010MVb4UAG,2020-02-04 18:43:11,Direto,Comprador,Cliente Direto
raissa.pinto@email.com.br,00Q4P000010MXq1UAG,2020-02-06 12:57:30,Direto,Comprador,Cliente Direto
douglas.ribeiro@email.com.br,00Q4P000010MZ1iUAG,2020-02-06 17:13:35,Direto,Comprador,Cliente Direto
kauã.silva@email.com.br,00Q4P000010MZQdUAO,2020-02-06 22:15:05,Direto,Comprador,Cliente Direto
joao.carvalho@email.com.br,00Q4P000010MZzOUAW,2020-02-07 12:44:35,Indireto,Corretor,Corretor Autônomo
ágatha.sousa@email.com.br,00Q4P000010Ma6AUAS,2020-02-07 13:42:24,Direto,Comprador,Cliente Direto
luana.lima@email.com.br,00Q4P000010McsFUAS,2020-02-09 13:41:32,Direto,Comprador,Cliente Direto
gabriela.gomes@email.com.br,00Q4P000010MezDUAS,2020-02-10 22:38:28,Direto,Comprador,Cliente Direto
isabella.souza@email.com.br,00Q4P000010Mgx4UAC,2020-02-12 2:05:22,Direto,Comprador,Cliente Direto
yasmin.silva@email.com.br,00Q4P000010MhEZUA0,2020-02-12 9:42:07,Direto,Comprador,Cliente Direto
luís.azevedo@email.com.br,00Q4P000010MhwjUAC,2020-02-12 16:17:08,Indireto,Corretor,Imobiliária Pequena
igor.almeida@email.com.br,00Q4P000010MibQUAS,2020-02-12 20:59:11,Direto,Comprador,Cliente Direto
eduarda.azevedo@email.com.br,00Q4P000010MmyTUAS,2020-02-14 16:27:32,Direto,Comprador,Cliente Direto
vitória.oliveira@email.com.br,00Q4P000010Mnj0UAC,2020-02-14 17:37:28,Indireto,Corretor,Corretor Autônomo
enzo.rocha@email.com.br,00Q4P000010MoPQUA0,2020-02-15 9:18:01,Direto,Comprador,Cliente Direto
carlos.oliveira@email.com.br,00Q4P000010MsKXUA0,2020-02-17 23:49:11,Direto,Comprador,Cliente Direto
evelyn.sousa@email.com.br,00Q4P000010MtmJUAS,2020-02-18 18:32:16,Indireto,Corretor,Imobiliária Pequena
anna.araujo@email.com.br,00Q4P000010MtmxUAC,2020-02-18 18:39:15,Indireto,Corretor,Corretor Autônomo
enzo.rodrigues@email.com.br,00Q4P000010Mw6ZUAS,2020-02-19 19:12:53,Direto,Comprador,Cliente Direto
vitoria.dias@email.com.br,00Q4P000010MwGPUA0,2020-02-19 21:03:52,Direto,Comprador,Cliente Direto
julia.alves@email.com.br,00Q4P000010MwraUAC,2020-02-20 11:46:12,Direto,Comprador,Cliente Direto
tomás.correia@email.com.br,00Q4P000010N4neUAC,2020-02-26 13:43:09,Indireto,Corretor,Imobiliária Pequena
livia.gomes@email.com.br,00Q4P000010NC9zUAG,2020-02-27 11:12:02,Direto,Comprador,Cliente Direto
sophia.pereira@email.com.br,00Q4P000010NDPZUA4,2020-02-28 8:20:42,Direto,Comprador,Cliente Direto
mariana.lima@email.com.br,00Q4P000010NDbkUAG,2020-02-28 10:13:00,Direto,Comprador,Cliente Direto
ágatha.rocha@email.com.br,00Q4P000010NDxgUAG,2020-02-28 12:35:04,Direto,Comprador,Cliente Direto
yasmin.ribeiro@email.com.br,00Q4P000010NI6bUAG,2020-03-02 14:55:19,Direto,Comprador,Cliente Direto
beatriz.barros@email.com.br,00Q4P000010NIhfUAG,2020-03-02 17:19:29,Direto,Comprador,Cliente Direto
tânia.fernandes@email.com.br,00Q4P000010NJauUAG,2020-03-02 23:05:47,Indireto,Corretor,Corretor Autônomo
luiza.cunha@email.com.br,00Q4P000010NMqwUAG,2020-03-04 13:16:48,Direto,Comprador,Cliente Direto
mariana.cunha@email.com.br,00Q4P000010NNEtUAO,2020-03-04 15:25:27,Indireto,Corretor,Corretor Autônomo
renan.cavalcanti@email.com.br,00Q4P000010NNRVUA4,2020-03-04 16:19:40,Direto,Comprador,Cliente Direto
vinícius.sousa@email.com.br,00Q4P000010NNysUAG,2020-03-04 21:13:12,Direto,Comprador,Cliente Direto
júlio.barbosa@email.com.br,00Q4P000010NQ49UAG,2020-03-06 7:16:51,Direto,Comprador,Cliente Direto
tânia.fernandes@email.com.br,00Q4P000010NQtgUAG,2020-03-06 14:10:29,Direto,Comprador,Cliente Direto
beatrice.correia@email.com.br,00Q4P000010NXEVUA4,2020-03-10 10:55:58,Direto,Comprador,Cliente Direto
sarah.cunha@email.com.br,00Q4P000010NZxsUAG,2020-03-11 11:48:58,Direto,Comprador,Cliente Direto
evelyn.dias@email.com.br,00Q4P000010NaeSUAS,2020-03-11 17:04:43,Indireto,Corretor,Corretor Autônomo
matilde.cunha@email.com.br,00Q4P000010Nb8rUAC,2020-03-11 22:21:12,Direto,Comprador,Cliente Direto
brenda.fernandes@email.com.br,00Q4P000010Nj9MUAS,2020-03-16 22:27:38,Direto,Comprador,Cliente Direto
beatriz.martins@email.com.br,00Q4P000010NkBmUAK,2020-03-17 15:01:37,Indireto,Corretor,Imobiliária Pequena
samuel.pereira@email.com.br,00Q4P000010NnpGUAS,2020-03-19 14:48:32,Direto,Comprador,Cliente Direto
júlio.barbosa@email.com.br,00Q4P000010NqxKUAS,2020-03-21 20:33:12,Direto,Comprador,Cliente Direto
evelyn.martins@email.com.br,00Q4P000010O2VAUA0,2020-03-26 19:53:28,Direto,Comprador,Cliente Direto
martim.carvalho@email.com.br,00Q4P000010O2q6UAC,2020-03-27 9:04:26,Direto,Comprador,Cliente Direto
tiago.dias@email.com.br,00Q4P000010O5Q7UAK,2020-03-28 17:51:45,Direto,Comprador,Cliente Direto
beatrice.santos@email.com.br,00Q4P000010O6FFUA0,2020-03-30 8:29:00,Direto,Comprador,Cliente Direto
giovana.gomes@email.com.br,00Q4P000010O8lHUAS,2020-03-31 12:49:57,Indireto,Corretor,Corretor Autônomo
vitór.fernandes@email.com.br,00Q4P000010O97DUAS,2020-03-31 16:36:04,Indireto,Corretor,Corretor Autônomo
letícia.pereira@email.com.br,00Q4P000010O9ZuUAK,2020-03-31 22:40:12,Direto,Comprador,Cliente Direto
sarah.souza@email.com.br,00Q4P000010OAzdUAG,2020-04-01 21:21:12,Direto,Comprador,Cliente Direto
douglas.carvalho@email.com.br,00Q4P000010OCLmUAO,2020-04-03 7:05:00,Direto,Comprador,Cliente Direto
luiza.silva@email.com.br,00Q4P000010OFNvUAO,2020-04-03 20:33:51,Direto,Comprador,Cliente Direto
vitoria.gomes@email.com.br,00Q4P000010OH9HUAW,2020-04-04 1:53:22,Direto,Comprador,Cliente Direto
luiz.ribeiro@email.com.br,00Q4P000010OLZVUA4,2020-04-04 20:22:52,Direto,Comprador,Cliente Direto
larissa.ferreira@email.com.br,00Q4P000010OQhaUAG,2020-04-06 14:58:59,Direto,Comprador,Cliente Direto
júlia.cardoso@email.com.br,00Q4P000010OQl3UAG,2020-04-06 15:34:55,Direto,Comprador,Cliente Direto
isabelle.pereira@email.com.br,00Q4P000010ORTFUA4,2020-04-06 20:13:14,Direto,Comprador,Cliente Direto
giovana.rodrigues@email.com.br,00Q4P000010ORYjUAO,2020-04-06 20:17:32,Direto,Comprador,Cliente Direto
sarah.sousa@email.com.br,00Q4P000010OTHqUAO,2020-04-07 20:03:39,Direto,Comprador,Cliente Direto
leonor.castro@email.com.br,00Q4P000010OUJ4UAO,2020-04-08 13:45:00,Direto,Comprador,Cliente Direto
isabelle.rodrigues@email.com.br,00Q4P000010OVOZUA4,2020-04-09 8:46:29,Direto,Comprador,Cliente Direto
isabelle.carvalho@email.com.br,00Q4P000010OjBmUAK,2020-04-15 14:59:34,Indireto,Corretor,Imobiliária Pequena
emilly.costa@email.com.br,00Q4P000010OkUBUA0,2020-04-15 21:17:06,Direto,Comprador,Cliente Direto
sarah.ribeiro@email.com.br,00Q4P000010OnYAUA0,2020-04-16 21:01:24,Direto,Comprador,Cliente Direto
sophia.ferreira@email.com.br,00Q4P000010Ot3mUAC,2020-04-20 9:09:24,Direto,Comprador,Cliente Direto
larissa.cavalcanti@email.com.br,00Q4P000010OwfnUAC,2020-04-21 11:41:04,Direto,Comprador,Cliente Direto
caio.goncalves@email.com.br,00Q4P000010P6P5UAK,2020-04-24 14:03:37,Direto,Comprador,Cliente Direto
sofia.souza@email.com.br,00Q4P000010PBCaUAO,2020-04-27 8:35:02,Direto,Comprador,Cliente Direto
lara.lima@email.com.br,00Q4P000010PBgwUAG,2020-04-27 12:13:40,Direto,Comprador,Cliente Direto
nicolas.araujo@email.com.br,10814,2019-10-02 7:36:22,Direto,Comprador,Cliente Direto
marcos.santos@email.com.br,10888,2019-10-02 16:10:17,Direto,Comprador,Cliente Direto
marisa.barbosa@email.com.br,11021,2019-10-04 10:27:31,Direto,Comprador,Permuta Direto
julia.silva@email.com.br,11379,2019-10-08 17:25:13,Indireto,Corretor,Permuta Imobiliária
victor.barbosa@email.com.br,11467,2019-10-09 13:38:36,Direto,Comprador,Permuta Direto
emilly.correia@email.com.br,12242,2019-10-16 12:14:22,Direto,Comprador,Cliente Direto
antônio.ferreira@email.com.br,1236,2019-02-05 9:26:12,Direto,Comprador,Cliente Direto
victor.rocha@email.com.br,12699,2019-10-22 5:59:08,Direto,Comprador,Cliente Direto
clara.cunha@email.com.br,1290,2019-02-08 17:37:02,Direto,Comprador,Cliente Direto
yasmin.souza@email.com.br,12919,2019-10-23 15:11:02,Direto,Comprador,Cliente Direto
lara.carvalho@email.com.br,13592,2019-10-30 7:18:45,Direto,Comprador,Cliente Direto
alice.lima@email.com.br,14417,2019-11-05 15:30:06,Direto,Comprador,Cliente Direto
